state,district,crop_year,season,crop,area,production
Madhya Pradesh,NARSINGHPUR,2009,Whole Year ,Wheat,65069.0,169418.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Arhar/Tur,61608.0,49776.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Cowpea(Lobia),3.0,1.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Groundnut,71.0,189.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Jowar,1734.0,4476.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Maize,599.0,945.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Moong(Green Gram),1500.0,924.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Niger seed,93.0,39.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Rice,12545.0,19469.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Small millets,1183.0,516.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Soyabean,70949.0,155777.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Sunflower,31.0,20.0
Madhya Pradesh,NARSINGHPUR,2010,Kharif     ,Urad,10211.0,6028.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Cowpea(Lobia),10.0,4.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Gram,108057.0,117026.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Khesari,448.0,462.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Masoor,39135.0,12900.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Moong(Green Gram),459.0,135.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Peas & beans (Pulses),11451.0,5050.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Rapeseed &Mustard,87.0,95.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Urad,162.0,47.0
Madhya Pradesh,NARSINGHPUR,2010,Rabi       ,Wheat,68842.0,226878.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Coriander,690.0,299.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Dry chillies,164.0,641.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Dry ginger,150.0,260.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Garlic,82.0,297.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Onion,862.0,19983.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Potato,901.0,13766.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Sannhamp,3.0,11.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Sesamum,462.0,416.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Sugarcane,15248.0,668710.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Sweet potato,93.0,665.0
Madhya Pradesh,NARSINGHPUR,2010,Whole Year ,Turmeric,10.0,9.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Arhar/Tur,51675.0,58467.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Bajra,19.0,37.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Groundnut,94.0,248.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Jowar,2134.0,5044.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Maize,540.0,759.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Moong(Green Gram),2135.0,879.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Niger seed,97.0,36.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Rice,12088.0,22637.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Sannhamp,3.0,6.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Small millets,1025.0,394.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Soyabean,75662.0,123333.0
Madhya Pradesh,NARSINGHPUR,2011,Kharif     ,Urad,11004.0,4613.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Gram,104927.0,126486.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Horse-gram,5.0,1.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Khesari,381.0,505.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Linseed,1.0,2.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Masoor,34580.0,14486.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Moong(Green Gram),341.0,98.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Other  Rabi pulses,12.0,5.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Peas & beans (Pulses),9854.0,4345.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Rapeseed &Mustard,26.0,43.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Urad,218.0,46.0
Madhya Pradesh,NARSINGHPUR,2011,Rabi       ,Wheat,77318.0,176403.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Coriander,481.0,233.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Dry chillies,150.0,354.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Dry ginger,220.0,327.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Garlic,120.0,466.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Onion,875.0,23201.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Potato,761.0,12338.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Sesamum,250.0,221.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Sugarcane,21271.0,864680.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Sunflower,37.0,22.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Sweet potato,96.0,687.0
Madhya Pradesh,NARSINGHPUR,2011,Whole Year ,Turmeric,5.0,6.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Arhar/Tur,44306.0,44379.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Groundnut,110.0,407.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Jowar,1210.0,3847.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Maize,888.0,2504.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Moong(Green Gram),2246.0,1383.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Niger seed,12.0,5.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Rice,12914.0,17213.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Sannhamp,15.0,45.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Small millets,1035.0,316.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Soyabean,94142.0,168375.0
Madhya Pradesh,NARSINGHPUR,2012,Kharif     ,Urad,10776.0,5572.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Gram,111540.0,135211.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Khesari,434.0,695.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Masoor,33290.0,28276.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Moong(Green Gram),944.0,264.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Other  Rabi pulses,38.0,16.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Peas & beans (Pulses),9368.0,8126.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Rapeseed &Mustard,39.0,58.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Urad,147.0,80.0
Madhya Pradesh,NARSINGHPUR,2012,Rabi       ,Wheat,81995.0,240816.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Coriander,640.0,278.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Dry chillies,128.0,530.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Dry ginger,171.0,317.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Garlic,154.0,675.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Onion,1058.0,22722.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Potato,753.0,15964.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Sesamum,716.0,496.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Sugarcane,19083.0,1163370.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Sunflower,29.0,29.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Sweet potato,145.0,130.0
Madhya Pradesh,NARSINGHPUR,2012,Whole Year ,Turmeric,7.0,10.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Arhar/Tur,33600.0,38813.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Bajra,9.0,8.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Barley,4.0,7.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Groundnut,104.0,187.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Jowar,1121.0,1426.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Maize,1017.0,1486.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Moong(Green Gram),2817.0,744.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Niger seed,36.0,11.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Other Kharif pulses,17.0,12.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Rice,18364.0,24989.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Sannhamp,3.0,11.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Small millets,445.0,149.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Soyabean,101854.0,40109.0
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Urad,10566.0,2068.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Gram,104286.0,81214.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Khesari,415.0,465.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Linseed,5.0,3.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Masoor,32349.0,17539.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Moong(Green Gram),11116.0,1605.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Other  Rabi pulses,42.0,17.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Peas & beans (Pulses),8727.0,7507.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Rapeseed &Mustard,27.0,19.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Urad,810.0,584.0
Madhya Pradesh,NARSINGHPUR,2013,Rabi       ,Wheat,93171.0,198021.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Coriander,627.0,303.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Dry chillies,209.0,451.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Dry ginger,162.0,322.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Garlic,168.0,1053.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Onion,2272.0,61311.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Potato,603.0,10417.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sesamum,429.0,240.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sugarcane,24258.0,1205590.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sunflower,23.0,13.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sweet potato,139.0,1280.0
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Turmeric,10.0,13.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Arhar/Tur,800.0,600.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Groundnut,5800.0,6700.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Jowar,5100.0,4800.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Maize,30600.0,52700.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Sesamum,200.0,100.0
Madhya Pradesh,NEEMUCH,1998,Kharif     ,Soyabean,105100.0,90700.0
Madhya Pradesh,NEEMUCH,1998,Rabi       ,Barley,600.0,1300.0
Madhya Pradesh,NEEMUCH,1998,Rabi       ,Gram,52600.0,59200.0
Madhya Pradesh,NEEMUCH,1998,Rabi       ,Linseed,2100.0,1300.0
Madhya Pradesh,NEEMUCH,1998,Rabi       ,Rapeseed &Mustard,14300.0,13100.0
Madhya Pradesh,NEEMUCH,1998,Rabi       ,Wheat,33400.0,84600.0
Madhya Pradesh,NEEMUCH,1998,Whole Year ,Sugarcane,62.0,2300.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Arhar/Tur,866.0,697.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Bajra,24.0,24.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Groundnut,5691.0,6226.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Jowar,4342.0,4127.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Maize,30956.0,66980.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Other Kharif pulses,4585.0,2497.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Rice,6.0,6.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Sesamum,198.0,62.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Soyabean,108920.0,123808.0
Madhya Pradesh,NEEMUCH,1999,Kharif     ,Urad,4402.0,2439.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Barley,465.0,1178.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Gram,43988.0,45545.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Linseed,1587.0,1072.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Other  Rabi pulses,436.0,235.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Rapeseed &Mustard,18512.0,16238.0
Madhya Pradesh,NEEMUCH,1999,Rabi       ,Wheat,32482.0,103953.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Coriander,3776.0,2366.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Dry chillies,194.0,171.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Garlic,9001.0,44256.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Onion,163.0,1594.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Sannhamp,44.0,116.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Sugarcane,35.0,1590.0
Madhya Pradesh,NEEMUCH,1999,Whole Year ,Sweet potato,12.0,104.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Arhar/Tur,662.0,309.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Bajra,27.0,14.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Castor seed,1.0,0.1
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Groundnut,4131.0,3180.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Jowar,5055.0,2854.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Maize,35706.0,55520.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Other Kharif pulses,4291.0,1474.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Rice,10.0,5.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Sesamum,241.0,76.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Soyabean,105368.0,68314.0
Madhya Pradesh,NEEMUCH,2000,Kharif     ,Sunflower,1.0,0.1
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Barley,558.0,1274.0
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Gram,13751.0,12828.0
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Linseed,501.0,286.0
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Other  Rabi pulses,345.0,157.0
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Rapeseed &Mustard,6001.0,3746.0
Madhya Pradesh,NEEMUCH,2000,Rabi       ,Wheat,17467.0,41636.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Coriander,1143.0,639.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Dry chillies,183.0,98.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Garlic,3532.0,14660.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Onion,162.0,1969.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Sannhamp,19.0,39.0
Madhya Pradesh,NEEMUCH,2000,Whole Year ,Sugarcane,6.0,150.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Arhar/Tur,578.0,340.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Bajra,41.0,37.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Dry ginger,1.0,1.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Groundnut,5012.0,4945.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Jowar,5187.0,2877.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Maize,33030.0,75690.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Other Kharif pulses,8404.0,5026.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Rice,27.0,13.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Sesamum,368.0,138.0
Madhya Pradesh,NEEMUCH,2001,Kharif     ,Soyabean,104638.0,88414.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Barley,472.0,1205.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Gram,14720.0,14996.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Linseed,481.0,291.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Other  Rabi pulses,342.0,132.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Rapeseed &Mustard,13189.0,10363.0
Madhya Pradesh,NEEMUCH,2001,Rabi       ,Wheat,23189.0,63512.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Coriander,2008.0,1355.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Dry chillies,186.0,123.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Garlic,4758.0,21572.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Onion,291.0,3588.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Potato,4.0,55.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Sannhamp,34.0,78.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Sugarcane,4.0,150.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Sweet potato,12.0,96.0
Madhya Pradesh,NEEMUCH,2001,Whole Year ,Turmeric,4.0,3.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Arhar/Tur,454.0,129.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Bajra,78.0,33.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Groundnut,4913.0,2288.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Jowar,5459.0,2610.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Maize,31141.0,44201.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Other Kharif pulses,16408.0,4462.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Rice,10.0,2.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Sesamum,418.0,115.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Soyabean,94973.0,44153.0
Madhya Pradesh,NEEMUCH,2002,Kharif     ,Sunflower,2.0,1.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Barley,188.0,434.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Gram,6863.0,6455.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Linseed,118.0,58.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Other  Rabi pulses,115.0,51.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Rapeseed &Mustard,2622.0,1571.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Safflower,2.0,1.0
Madhya Pradesh,NEEMUCH,2002,Rabi       ,Wheat,11444.0,23796.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Beans & Mutter(Vegetable),21.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Bhindi,39.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Brinjal,46.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Cabbage,4.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Cauliflower,17.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Citrus Fruit,500.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Coriander,410.0,261.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Dry chillies,115.0,66.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Garlic,3193.0,11010.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Mango,25.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Onion,272.0,3049.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Other Fresh Fruits,2.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Other Vegetables,58.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Papaya,1.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Pome Fruit,11.0,0.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Potato,3.0,38.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Sannhamp,15.0,22.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Sweet potato,9.0,74.0
Madhya Pradesh,NEEMUCH,2002,Whole Year ,Tomato,41.0,0.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Arhar/Tur,453.0,285.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Bajra,19.0,20.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Cotton(lint),6.0,3.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Groundnut,4601.0,5051.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Jowar,9064.0,9565.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Maize,31129.0,77558.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Other Kharif pulses,15853.0,8297.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,other misc. pulses,51.0,0.01
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Rice,8.0,6.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Sesamum,735.0,412.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Soyabean,94948.0,122617.0
Madhya Pradesh,NEEMUCH,2003,Kharif     ,Urad,15719.0,8232.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Barley,365.0,1020.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Gram,35021.0,35717.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Linseed,367.0,281.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Other  Rabi pulses,270.0,136.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Rapeseed &Mustard,8605.0,8962.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Safflower,12.0,5.0
Madhya Pradesh,NEEMUCH,2003,Rabi       ,Wheat,17725.0,48953.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Beans & Mutter(Vegetable),36.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Bhindi,40.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Brinjal,44.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Cabbage,7.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Cauliflower,33.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Citrus Fruit,3.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Coriander,1662.0,1088.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Dry chillies,141.0,136.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Garlic,4423.0,20618.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Mango,21.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Onion,350.0,3724.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Orange,514.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Other Vegetables,61.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Papaya,4.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Pome Fruit,66.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Sannhamp,15.0,44.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Sugarcane,1.0,30.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Sweet potato,5.0,43.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Tomato,46.0,0.0
Madhya Pradesh,NEEMUCH,2003,Whole Year ,Turmeric,4.0,3.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Arhar/Tur,546.0,280.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Bajra,14.0,12.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Cotton(lint),35.0,30.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Groundnut,4412.0,4144.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Jowar,5534.0,4125.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Maize,28857.0,51068.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Rice,11.0,5.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Sesamum,728.0,354.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Soyabean,115071.0,99150.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Sunflower,6.0,2.0
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Urad,9269.0,3869.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Barley,382.0,1048.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Gram,25489.0,27275.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Linseed,398.0,338.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Masoor,329.0,177.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Rapeseed &Mustard,29382.0,32829.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Safflower,17.0,5.0
Madhya Pradesh,NEEMUCH,2004,Rabi       ,Wheat,25911.0,74351.0
Madhya Pradesh,NEEMUCH,2004,Whole Year ,Coriander,2652.0,1866.0
Madhya Pradesh,NEEMUCH,2004,Whole Year ,Garlic,5605.0,27201.0
Madhya Pradesh,NEEMUCH,2004,Whole Year ,Onion,356.0,4717.0
Madhya Pradesh,NEEMUCH,2004,Whole Year ,Sweet potato,7.0,60.0
Madhya Pradesh,NEEMUCH,2004,Whole Year ,Turmeric,7.0,7.0
Madhya Pradesh,NEEMUCH,2005,Kharif     ,Arhar/Tur,401.0,182.0
Madhya Pradesh,NEEMUCH,2005,Kharif     ,Bajra,31.0,20.0
Madhya Pradesh,NEEMUCH,2005,Kharif     ,Cotton(lint),5.0,4.0
